url,post_id,title,content,date_posted,user_name,user_url,user_id,followers,likes,categories,source,attached_files,image_video_url,video_length,hashtags,comments_num,comments,discovery_input,post_type
"https://www.pinterest.com/pin/14003448836226798","14003448836226798","I always see the top cropped part of gojo","- made by me (@hyunnpeach), give credits to me when reposting  #jjk #anime #gojo #itadori #whisper","""2024-07-23T09:46:03.000Z""","vql███iee███","https://www.pinterest.com/vqlkyriee","1096978559144163872",1251,1759,"[""Art""]","","[""https://i.pinimg.com/originals/c8/26/71/c826715940f7e6f1974f0d29c228221d.jpg""]","https://i.pinimg.com/originals/c8/26/71/c826715940f7e6f1974f0d29c228221d.jpg",0,"[""Jiu Jitsu"",""Russell Terrier"",""Gojo Itadori"",""Shoes For Kid"",""Anime Gojo"",""Juju On That Beat"",""Anime Funny Moments"",""Flower Black"",""Komik Internet Fenomenleri""]",83,"[""i know hes japanese but hes so like, lightskin. i cant explain but.. 🤷🏽‍♀️"",""Yuuji looks so out of place for some reason 😭"",""Why does yuji look copy pasted in 😭"",""GOJO AND YUJI ARE SO FINE JAJAJAHAHAJANSGAIAJBSAHAHJBAHSHSS"",""is this canon art???"",""is itadori edited in why is he colored like that"",""why is yuji in the back like that-"",""OK BUT THE WHITE HAIR ALWAYS REMINDS ME OF KAKASHI SENSEIIIIIU OMG THESE PEOPLE ARE SO HAWT 🫄🏻🎀😭"",""Is it me or that doesn’t really look like GOJO?-"",""HELP I LOVE THEM BOTH SFM"",""His poses is always so extra + zesty but he still looks gorgeous ☺💓"",""Now find one without yuji 👍""]","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/1048635094481922075","1048635094481922075","Sneakers Bianche Donna Liu-jo","Sneakers Donna - Liu-jo - Bf4021p0102","""2024-09-11T22:36:47.000Z""","gip███t","https://www.pinterest.com/gipysit","1048635231894200208",7,0,"null","","[""https://i.pinimg.com/originals/db/6d/e8/db6de8b706ff777d1721d3d6e5335e03.webp""]","https://i.pinimg.com/originals/db/6d/e8/db6de8b706ff777d1721d3d6e5335e03.webp",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/1548181172378246","1548181172378246","Golden Goose Unisex Super-Star Low Top Sneakers - Light Pink","Fits true to size, order your normal size Padded collar for optimal comfort Lace up Signature distressed upper and sole edge, for a lived-in look Signature crystal star detailing at side Leather and suede overlay details Logo at tongue, side and heel Leather and suede upper, leather and cotton lining, rubber sole Made in Italy Web ID: 5223850","""2024-09-12T11:13:14.000Z""","blo███ngd███s","https://www.pinterest.com/bloomingdales","1548318530343297",477692,0,"null","","[""https://i.pinimg.com/originals/99/93/52/99935214e6603929d65346b9c7423c55.jpg""]","https://i.pinimg.com/originals/99/93/52/99935214e6603929d65346b9c7423c55.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/771100767482160993","771100767482160993","38 Suits With Sneakers Men's Prom","Prom is not just about celebrating the end of an era but also about making a bold statement with a chic and versatile outfit. In recent years, the pairing of smart suits with sneakers has","""2024-09-12T02:49:46.000Z""","mod███gen███","https://www.pinterest.com/moderngents","525443618933052092",8521,0,"null","","[""https://i.pinimg.com/originals/7c/19/85/7c1985c6b5fb9d072a44b87ccfb86b0a.jpg""]","https://i.pinimg.com/originals/7c/19/85/7c1985c6b5fb9d072a44b87ccfb86b0a.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/923941679804031065","923941679804031065","Armani Exchange SNEAKER XDX152 XV833 - U296-OP.WHITE+BLACK+ROSE / 40","SNEAKER","""2024-09-12T15:54:26.000Z""","sho███ine███up","https://www.pinterest.com/shopalinegroup","923941817211235704",74,0,"null","","[""https://i.pinimg.com/originals/13/6b/aa/136baa5fff28b7e23907ed5f5a18dc08.jpg""]","https://i.pinimg.com/originals/13/6b/aa/136baa5fff28b7e23907ed5f5a18dc08.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/390687336461868976","390687336461868976","Philippe Model Tour Running Sneakers","Tour Running Sneakers from Philippe Model","""2024-09-12T06:09:36.000Z""","ita███t","https://www.pinterest.com/italist","390687473832846237",72482,0,"null","","[""https://i.pinimg.com/originals/f2/89/9f/f2899fdbceeb12d5313697831371fb79.jpg""]","https://i.pinimg.com/originals/f2/89/9f/f2899fdbceeb12d5313697831371fb79.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/136233957473242932","136233957473242932","Victoria Leggera Urban - Schoenen>Sneakers>Lage Sneakers","De Leggera Urban Lage Sneakers voor heren zijn de perfecte keuze voor de moderne man die stijl en comfort wil combineren. Deze sneakers zijn gemaakt van een combinatie van leer en synthetisch materiaal, waardoor ze duurzaam en tegelijkertijd trendy zijn. De binnenzool is gemaakt van EVA, wat zorgt voor een zachte en comfortabele pasvorm. De rubberen zool biedt uitstekende grip en stabiliteit, waardoor je moeiteloos kunt bewegen op verschillende ondergronden.Deze Leggera Urban sneakers zijn van het merk Victoria, een bekend en vertrouwd merk dat bekend staat om zijn kwaliteit en vakmanschap. Met hun ronde neus en vetersluiting hebben deze sneakers een klassieke en tijdloze uitstraling. Ze zijn perfect voor het herfst/winter seizoen, waardoor je er stijlvol uitziet, zelfs tijdens koudere dagen.","""2024-09-12T04:24:55.000Z""","the███tle███enb███","https://www.pinterest.com/thelittlegreenbag","136234094886393102",980,0,"null","","[""https://i.pinimg.com/originals/cb/f2/5e/cbf25eab1f26c09e43a62e7f7b49c435.jpg""]","https://i.pinimg.com/originals/cb/f2/5e/cbf25eab1f26c09e43a62e7f7b49c435.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/178384835285261338","178384835285261338","Rieker Herren Sneakers, marineblau","Größe EU 44 Farbe Marineblau Obermaterial kein Etikett Absatzhöhe 5 cm Zustand Sehr gut Info Artikelnummer tpz7mwu","""2024-09-12T15:04:36.000Z""","mom███ash███","https://www.pinterest.com/momoxfashion","178384972648866901",3819,0,"null","","[""https://i.pinimg.com/originals/f0/8f/9a/f08f9acf54447fd0838fd09160d74d92.jpg""]","https://i.pinimg.com/originals/f0/8f/9a/f08f9acf54447fd0838fd09160d74d92.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/906630968734915660","906630968734915660","30 Borderline Ge!","*** shoe lace patterns videos, shoe lace patterns sneakers..!","""2024-09-12T02:36:39.000Z""","gue███len███9","https://www.pinterest.com/guendolen1339","906631106143681006",0,0,"null","","[""https://i.pinimg.com/originals/7d/da/78/7dda78145d68ad0e07bba350a9cd8c4c.jpg""]","https://i.pinimg.com/originals/7d/da/78/7dda78145d68ad0e07bba350a9cd8c4c.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
"https://www.pinterest.com/pin/630715122869378597","630715122869378597","Unisex sneaker-sokid Compressport","Compressport Unisex sneaker-sokid XU00045B Must","""2024-09-12T00:42:14.000Z""","GLA███e","https://www.pinterest.com/GLAMIee","630715260223140962",6503,0,"null","","[""https://i.pinimg.com/originals/35/f3/ec/35f3eccdb176de74c5b66c0c098f53fc.jpg""]","https://i.pinimg.com/originals/35/f3/ec/35f3eccdb176de74c5b66c0c098f53fc.jpg",0,"null",0,"null","{""keyword"":""Sneakers""}","image"
